                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                               tau10_mass                             tau10_radius                              tau100_mass                            tau100_radius                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date 
                                  212190                                      690                  1.0000000000000000E+000                  2.0000000000000000E-002                  7.4744183401043236E+008                  3.0509744853991597E+003                  3.5121807495202609E+002                  3.1136808748428795E+007                  1.2544263849546091E+001                 -6.9687712375707296E+000                  6.9388199878397205E-001                  8.2583372085340342E-013                  3.0611799904246656E-001                  1.8636000142055440E-010                  1.9721172869273124E-009                  1.3056570480391038E-011                  1.2017700620824352E-012                  7.7334288695334499E+002                  1.1187920322158833E-002                  5.3660882832319703E+002                  9.6149234630922706E-009                  2.3673405692727158E+002                  6.5182344224479677E-008                  1.6182574354867211E-006                  8.8922454503476830E-009                  9.2937214297416717E-010                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.7334288678859593E+002                  1.2544202558952048E+001                  7.7334288503308005E+002                  1.2543554700972393E+001                  1.5989643426299699E+004                  3.6058347486557723E+004                  2.4836934741822857E+005                  4.3758953322135553E+007                  4.3738662688034169E+007                  3.8063988973850943E-001                  3.0351958810238880E+006                  5.0000000000000000E+001                  1.0000000000000000E+003                  2.3587470420967620E+016                                  "15140"                               "gfortran"                                  "9.2.0"                    "x86_64-linux-20.3.2"                                 "CRMATH"                               "20201227" 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14 
                                     387                  7.5503905077262766E+002                  9.5407854202095976E-001                  7.4063314612731759E+000                 -9.6048799688203124E-001                  1.5157484623299805E+001                  6.9388254544607841E-001                  3.0611745236205279E-001                  2.1918687975741591E-009                  9.7633153871392420E-001                 -9.3314099588879760E+000                  6.2251230765739030E-001                  8.9999797667796394E-002                  1.6164947953304704E+001 
                                     388                  7.5478151347822700E+002                  9.5341800482838623E-001                  7.4083503844588297E+000                 -9.5467291461721393E-001                  1.5165497640054092E+001                  6.9388254433535224E-001                  3.0611745347277897E-001                  2.1918687975741591E-009                  9.7599852046452229E-001                 -9.3250305921559136E+000                  6.2251230817846970E-001                  9.2602659104860208E-002                  1.6163962698174782E+001 
                                     389                  7.5452397618382645E+002                  9.5276328561604795E-001                  7.4103439247001228E+000                 -9.4893083394790845E-001                  1.5173409966552976E+001                  6.9388254323015464E-001                  3.0611745457797651E-001                  2.1918689085964616E-009                  9.7566550221512038E-001                 -9.3187313491821104E+000                  6.2251230869710306E-001                  9.5244319167498009E-002                  1.6162996832594153E+001 
                                     390                  7.5426643888942590E+002                  9.5211424982973336E-001                  7.4132938189108799E+000                 -9.4058395895979707E-001                  1.5185079284189547E+001                  6.9388254157685925E-001                  3.0611745623127173E-001                  2.1918690196187640E-009                  9.7533248396571848E-001                 -9.3097555184944341E+000                  6.2251230947271519E-001                  9.9253422574086994E-002                  1.6161292193732031E+001 
                                     391                  7.5375136430062446E+002                  9.5083237068661364E-001                  7.4171364061298730E+000                 -9.2951097314016240E-001                  1.5200331916858222E+001                  6.9388253939186484E-001                  3.0611745841626592E-001                  2.1918692416633689E-009                  9.7466644746691455E-001                 -9.2976030218265020E+000                  6.2251231049899447E-001                  1.0476982045433345E-001                  1.6159387903630879E+001 
                                     392                  7.5323628971182325E+002                  9.4957173990576149E-001                  7.4220301268720457E+000                 -9.1569720940076471E-001                  1.5219682524733683E+001                  6.9388253656194765E-001                  3.0611746124618300E-001                  2.1918693526856714E-009                  9.7400041096811074E-001                 -9.2827908240107373E+000                  6.2251231182801137E-001                  1.1215222936344728E-001                  1.6156751103219449E+001 
                                     393                  7.5240606319643985E+002                  9.4758117952399146E-001                  7.4264085845852055E+000                 -9.0273922236480486E-001                  1.5237150541599609E+001                  6.9388253399533728E-001                  3.0611746381279298E-001                  2.1918697967748813E-009                  9.7292685546072877E-001                 -9.2681605326952710E+000                  6.2251231303604060E-001                  1.1934700021601906E-001                  1.6155287466304689E+001 
                                     394                  7.5199094993874814E+002                  9.4660520208401688E-001                  7.4292707660561916E+000                 -8.9449218745708159E-001                  1.5248511603655382E+001                  6.9388253229784624E-001                  3.0611746551028424E-001                  2.1918695747302763E-009                  9.7239007770703778E-001                 -9.2591119883802602E+000                  6.2251231383458194E-001                  1.2422615479035982E-001                  1.6153865075593387E+001 
                                     395                  7.5157583668105633E+002                  9.4564114485401385E-001                  7.4334822752576892E+000                 -8.8266239679668923E-001                  1.5265150046762971E+001                  6.9388252976449882E-001                  3.0611746804363144E-001                  2.1918697967748813E-009                  9.7185329995334679E-001                 -9.2465010270608943E+000                  6.2251231502590443E-001                  1.3166624568840232E-001                  1.6151639261176204E+001 
                                     396                  7.5074561016567293E+002                  9.4374623227938648E-001                  7.4389175953445053E+000                 -8.6698764784880911E-001                  1.5286728703296969E+001                  6.9388252643659876E-001                  3.0611747137153106E-001                  2.1918702408640911E-009                  9.7077974444596482E-001                 -9.2292886164796997E+000                  6.2251231659317308E-001                  1.4204196944083403E-001                  1.6149465142225999E+001 
                                     397                  7.4991538365028953E+002                  9.4189468734865123E-001                  7.4428679918255956E+000                 -8.5532477694922837E-001                  1.5302481812670782E+001                  6.9388252398417372E-001                  3.0611747382395599E-001                  2.1918702408640911E-009                  9.6970618893858285E-001                 -9.2161567096577155E+000                  6.2251231774957216E-001                  1.5016977285252481E-001                  1.6148097001015238E+001 
                                     398                  7.4950027039259783E+002                  9.4098480387548356E-001                  7.4454557969744659E+000                 -8.4786735947114200E-001                  1.5312754285183434E+001                  6.9388252236145420E-001                  3.0611747544667522E-001                  2.1918705739309985E-009                  9.6916941118489186E-001                 -9.2079752628778255E+000                  6.2251231851442268E-001                  1.5567145083211445E-001                  1.6146970619804804E+001 
                                     399                  7.4908515713490601E+002                  9.4008480244017911E-001                  7.4492712922180200E+000                 -8.3712376786974985E-001                  1.5327835526754095E+001                  6.9388251993927530E-001                  3.0611747786885390E-001                  2.1918707959756034E-009                  9.6863263343120087E-001                 -9.1964926312780246E+000                  6.2251231965576093E-001                  1.6404633407553995E-001                  1.6145082513122659E+001 
                                     400                  7.4825493061952261E+002                  9.3831250733448712E-001                  7.4542122470054686E+000                 -8.2287483406359740E-001                  1.5347451934828278E+001                  6.9388251675503076E-001                  3.0611748105309833E-001                  2.1918709069979059E-009                  9.6755907792381890E-001                 -9.1808495849911740E+000                  6.2251232115798860E-001                  1.7567896502147110E-001                  1.6143369263717751E+001 
                                     401                  7.4742470410413921E+002                  9.3657650759140787E-001                  7.4578147348489434E+000                 -8.1225983726546691E-001                  1.5361812491031868E+001                  6.9388251440608750E-001                  3.0611748340204120E-001                  2.1918713510871157E-009                  9.6648552241643693E-001                 -9.1689244610882916E+000                  6.2251232226728659E-001                  1.8475724604506152E-001                  1.6142404393236518E+001 
                                     402                  7.4700959084644751E+002                  9.3572184907812495E-001                  7.4601786548439719E+000                 -8.0544675016415490E-001                  1.5371196671128644E+001                  6.9388251285121894E-001                  3.0611748495690960E-001                  2.1918714621094182E-009                  9.6594874466274594E-001                 -9.1614505118457341E+000                  6.2251232300133286E-001                  1.9089325778296867E-001                  1.6141505221111935E+001 
                                     403                  7.4659447758875581E+002                  9.3487553609098695E-001                  7.4636697776539274E+000                 -7.9559660710153424E-001                  1.5385001377159709E+001                  6.9388251052992911E-001                  3.0611748727819948E-001                  2.1918713510871157E-009                  9.6541196690905506E-001                 -9.1509006082087723E+000                  6.2251232409694301E-001                  2.0022088540500896E-001                  1.6139883671519577E+001 
                                     404                  7.4576425107337229E+002                  9.3320643673544235E-001                  7.4682031893557701E+000                 -7.8252271122494044E-001                  1.5403000217094409E+001                  6.9388250747622293E-001                  3.0611749033190527E-001                  2.1918717951763256E-009                  9.6433841140167309E-001                 -9.1365503146737250E+000                  6.2251232553968416E-001                  2.1313451401006775E-001                  1.6138521091235440E+001 
                                     405                  7.4493402455798889E+002                  9.3156822759586277E-001                  7.4726161723712297E+000                 -7.6979598147094530E-001                  1.5420521075532418E+001                  6.9388250446338506E-001                  3.0611749334474281E-001                  2.1918721282432330E-009                  9.6326485589429112E-001                 -9.1225818714161413E+000                  6.2251232696373460E-001                  2.2648069488163905E-001                  1.6137126595465549E+001 
                                     406                  7.4410379804260560E+002                  9.2995938604841011E-001                  7.4769153558811867E+000                 -7.5739728679907770E-001                  1.5437590266273315E+001                  6.9388250149018860E-001                  3.0611749631793905E-001                  2.1918723502878379E-009                  9.6219130038690914E-001                 -9.1089741991829545E+000                  6.2251232836962667E-001                  2.4026228478791903E-001                  1.6135825994426884E+001 
                                     407                  7.4327357152722197E+002                  9.2837850483086015E-001                  7.4817592206851549E+000                 -7.4359306933352831E-001                  1.5456779946364874E+001                  6.9388249809186298E-001                  3.0611749971626445E-001                  2.1918725723324428E-009                  9.6111774487952717E-001                 -9.0940242859329192E+000                  6.2251232997678685E-001                  2.5667001328431660E-001                  1.6134192385463528E+001 
                                     408                  7.4218345190738671E+002                  9.2634241651678473E-001                  7.4864738334023180E+000                 -7.2983753134272222E-001                  1.5475539324200783E+001                  6.9388249474120223E-001                  3.0611750306692503E-001                  2.1918726833547453E-009                  9.5970812485427548E-001                 -9.0787383260457357E+000                  6.2251233156295538E-001                  2.7388566520693081E-001                  1.6133188942766115E+001 
                                     409                  7.4134606328059488E+002                  9.2480832668946922E-001                  7.4904703400754498E+000                 -7.1831104749876074E-001                  1.5491407289848039E+001                  6.9388249186679896E-001                  3.0611750594132797E-001                  2.1918731274439551E-009                  9.5862530811034596E-001                 -9.0660898075842820E+000                  6.2251233292380292E-001                  2.8926626674900408E-001                  1.6132077236685269E+001 
                                     410                  7.4050867465380304E+002                  9.2329862878594005E-001                  7.4942064447333463E+000                 -7.0750226044013897E-001                  1.5506249917025631E+001                  6.9388248914915285E-001                  3.0611750865897369E-001                  2.1918734605108625E-009                  9.5754249136641645E-001                 -9.0541894010096566E+000                  6.2251233421095775E-001                  3.0442707076577391E-001                  1.6131127705243326E+001 
                                     411                  7.3974373720567803E+002                  9.2194005600330220E-001                  7.4976995136433713E+000                 -6.9742831738883249E-001                  1.5520119009902050E+001                  6.9388248658012230E-001                  3.0611751122800424E-001                  2.1918734605108625E-009                  9.5655336033407656E-001                 -9.0431368270368004E+000                  6.2251233542802165E-001                  3.1927727842075687E-001                  1.6130179184784076E+001 
                                     412                  7.3897879975755325E+002                  9.2060020456536418E-001                  7.5019730094905901E+000                 -6.8529479406023264E-001                  1.5537038245615513E+001                  6.9388248338858716E-001                  3.0611751441953922E-001                  2.1918735715331650E-009                  9.5556422930173679E-001                 -9.0300559013406811E+000                  6.2251233694006980E-001                  3.3825946358082865E-001                  1.6129259803362679E+001 
                                     413                  7.3783176449839061E+002                  9.1862393433384615E-001                  7.5069559001041890E+000                 -6.7091626908338953E-001                  1.5556824938090354E+001                  6.9388247956275073E-001                  3.0611751824537503E-001                  2.1918742376669798E-009                  9.5408101237621301E-001                 -9.0142731866664576E+000                  6.2251233875427381E-001                  3.6197786906257079E-001                  1.6129040226940941E+001 
                                     414                  7.3668472923922809E+002                  9.1668599917653981E-001                  7.5117981653316583E+000                 -6.5694347831636435E-001                  1.5576053366648170E+001                  6.9388247572185580E-001                  3.0611752208626958E-001                  2.1918746817561896E-009                  9.5259779545068923E-001                 -8.9989370266165132E+000                  6.2251234057673166E-001                  3.8658025567408932E-001                  1.6128689371587722E+001 
                                     415                  7.3553769398006546E+002                  9.1478436962277110E-001                  7.5165080589959183E+000                 -6.4335257272447699E-001                  1.5594756303486967E+001                  6.9388247186679641E-001                  3.0611752594132891E-001                  2.1918746817561896E-009                  9.5111457852516545E-001                 -8.9840211148879536E+000                  6.2251234240694464E-001                  4.1207598995006034E-001                  1.6128250346941691E+001 
                                     416                  7.3439065872090282E+002                  9.1291718030950075E-001                  7.5223996329616938E+000                 -6.2675658583307237E-001                  1.5618049389770835E+001                  6.9388246688360367E-001                  3.0611753092452104E-001                  2.1918753478900044E-009                  9.4963136159964168E-001                 -8.9662966854392909E+000                  6.2251234477311623E-001                  4.4587986804117996E-001                  1.6127234232358244E+001 
                                     417                  7.3258546846325305E+002                  9.1004211420064740E-001                  7.5293281631929379E+000                 -6.0674204359950334E-001                  1.5645568550098371E+001                  6.9388246076222371E-001                  3.0611753704590067E-001                  2.1918755699346093E-009                  9.4729709268981621E-001                 -8.9443093702452749E+000                  6.2251234768306518E-001                  4.8968360395127880E-001                  1.6126667132456948E+001 
                                     418                  7.3078027820560305E+002                  9.0724219083084234E-001                  7.5361147606517855E+000                 -5.8718228237816317E-001                  1.5672512923116649E+001                  6.9388245449761110E-001                  3.0611754331051250E-001                  2.1918764581130290E-009                  9.4496282377999075E-001                 -8.9228781718280317E+000                  6.2251235066300969E-001                  5.3662691517240479E-001                  1.6125846840812564E+001 
                                     419                  7.2890852940583477E+002                  9.0441239304120591E-001                  7.5427642185239518E+000                 -5.6797366591723797E-001                  1.5698924207079466E+001                  6.9388244795803455E-001                  3.0611754985008849E-001                  2.1918769022022389E-009                  9.4254248885308356E-001                 -8.9017810023907291E+000                  6.2251235377635450E-001                  5.8697464796083498E-001                  1.6116125225999422E+001 
                                     420                  7.2703678060606626E+002                  9.0165224714753966E-001                  7.5491730824346490E+000                 -5.4946086766049185E-001                  1.5724379888122813E+001                  6.9388244103056540E-001                  3.0611755677755709E-001                  2.1918775683360536E-009                  9.4012215392617637E-001                 -8.8814514309103725E+000                  6.2251235707758157E-001                  6.3990901290906610E-001                  1.6083995973924257E+001 
                                     421                  7.2516503180629775E+002                  8.9895697469136804E-001                  7.5553593984696930E+000                 -5.3159153335350295E-001                  1.5748951677775050E+001                  6.9388243402605077E-001                  3.0611756378207133E-001                  2.1918779014029610E-009                  9.3770181899926908E-001                 -8.8618314702637484E+000                  6.2251236041726332E-001                  6.9548661361137021E-001                  1.6062953853413163E+001 
                                     422                  7.2329328300652924E+002                  8.9632229057932145E-001                  7.5605829363946224E+000                 -5.1629266269474450E-001                  1.5769752410505710E+001                  6.9388242788618459E-001                  3.0611756992193717E-001                  2.1918782344698684E-009                  9.3528148407236178E-001                 -8.8447819041697837E+000                  6.2251236334635884E-001                  7.4649859046000522E-001                  1.6045254980115701E+001 
                                     423                  7.2189785275722340E+002                  8.9439594327982885E-001                  7.5649332644159744E+000                 -5.0373416186067399E-001                  1.5787030042614603E+001                  6.9388242298415370E-001                  3.0611757482396756E-001                  2.1918786785590783E-009                  9.3347707069655217E-001                 -8.8310048548715461E+000                  6.2251236568414092E-001                  7.9148880645849462E-001                  1.6063150641810093E+001 
                                     424                  7.2050242250791757E+002                  8.9249962959923301E-001                  7.5712898218460030E+000                 -4.8609401577617112E-001                  1.5812097834021420E+001                  6.9388241590568400E-001                  3.0611758190243654E-001                  2.1918794557151955E-009                  9.3167265732074245E-001                 -8.8125110868858183E+000                  6.2251236905852825E-001                  8.6075000623380071E-001                  1.6068814970005754E+001 
                                     425                  7.1771156200930568E+002                  8.8878680063133930E-001                  7.5773918969396572E+000                 -4.6778584727462674E-001                  1.5836506649797796E+001                  6.9388240929694789E-001                  3.0611758851117193E-001                  2.1918802328713127E-009                  9.2806383056912312E-001                 -8.7915955694924364E+000                  6.2251237221180267E-001                  9.3593322724043881E-001                  1.6077232577781686E+001 
                                     426                  7.1631613175999973E+002                  8.8697267956752845E-001                  7.5813622916069461E+000                 -4.5632342365518208E-001                  1.5852275898180300E+001                  6.9388240501769505E-001                  3.0611759279042472E-001                  2.1918802328713127E-009                  9.2625941719331339E-001                 -8.7790241295411953E+000                  6.2251237425282313E-001                  9.8736064642348664E-001                  1.6079337303095681E+001 
                                     427                  7.1492070151069390E+002                  8.8518368677329029E-001                  7.5852486040576563E+000                 -4.4510354976414013E-001                  1.5867711329356730E+001                  6.9388240085343589E-001                  3.0611759695468327E-001                  2.1918808990051275E-009                  9.2445500381750378E-001                 -8.7667194296132092E+000                  6.2251237623911282E-001                  1.0404808033743116E+000                  1.6081065104067847E+001 
                                     428                  7.1352527126138807E+002                  8.8341878870547885E-001                  7.5890546144429356E+000                 -4.3411531359989558E-001                  1.5882827951318541E+001                  6.9388239679555530E-001                  3.0611760101256380E-001                  2.1918808990051275E-009                  9.2265059044169406E-001                 -8.7546694524895816E+000                  6.2251237817477956E-001                  1.0953308918027935E+000                  1.6082427547734724E+001 
                                     429                  7.1212984101208224E+002                  8.8167701605235227E-001                  7.5946364994837605E+000                 -4.1855170119608121E-001                  1.5904860448319752E+001                  6.9388239084181935E-001                  3.0611760696629925E-001                  2.1918813430943374E-009                  9.2084617706588445E-001                 -8.7382690823907936E+000                  6.2251238101400630E-001                  1.1796874622553377E+000                  1.6082560999815055E+001 
                                     430                  7.0933898051347035E+002                  8.7825568564120848E-001                  7.6018074749664430E+000                 -3.9781782861700044E-001                  1.5933350284689499E+001                  6.9388238326297058E-001                  3.0611761454514741E-001                  2.1918820092281521E-009                  9.1723735031426501E-001                 -8.7154994613677541E+000                  6.2251214225350315E-001                  1.3002209892384804E+000                  1.6084363286091701E+001 
                                     431                  7.0654812001485845E+002                  8.7491679684245183E-001                  7.6087140651125962E+000                 -3.7786649633749064E-001                  1.5960789674654801E+001                  6.9388237600715363E-001                  3.0611762180096369E-001                  2.1918826753619669E-009                  9.1362852356264557E-001                 -8.6935772468911914E+000                  6.2248799761543028E-001                  1.4284023779518789E+000                  1.6085368620372414E+001 
                                     432                  7.0375725951624679E+002                  8.7165427692814301E-001                  7.6153766890508923E+000                 -3.5867200835856505E-001                  1.5987259795950296E+001                  6.9388236904212641E-001                  3.0611762876599025E-001                  2.1918833414957817E-009                  9.1001969681102624E-001                 -8.6724403234700382E+000                  6.2239222835123376E-001                  1.5645056583586505E+000                  1.6085964916891378E+001 
                                     433                  7.0096639901763490E+002                  8.6846244061333089E-001                  7.6206523053230431E+000                 -3.4319182662406450E-001                  1.6008301737801347E+001                  6.9388236356655464E-001                  3.0611763424156146E-001                  2.1918838966072940E-009                  9.0641087005940679E-001                 -8.6549492377482906E+000                  6.2224642892334814E-001                  1.6831232656602118E+000                  1.6086791796926832E+001 
                                     434                  6.9918861212482636E+002                  8.6646491945261661E-001                  7.6246663185575274E+000                 -3.3170802471251026E-001                  1.6024246564529271E+001                  6.9388235940461018E-001                  3.0611763840350570E-001                  2.1918841186518989E-009                  9.0411203609739499E-001                 -8.6422506850730656E+000                  6.2209046285376102E-001                  1.7786076600615224E+000                  1.6086769898961375E+001 
                                     435                  6.9741082523201771E+002                  8.6449266778177047E-001                  7.6285979979399547E+000                 -3.2048572952916299E-001                  1.6039864469392501E+001                  6.9388235533604881E-001                  3.0611764247206691E-001                  2.1918842296742014E-009                  9.0181320213538319E-001                 -8.6298161176253423E+000                  6.2190062175587735E-001                  1.8777204233541445E+000                  1.6086746401671412E+001 
                                     436                  6.9563303833920918E+002                  8.6254452532931059E-001                  7.6324509868325112E+000                 -3.0951117372887949E-001                  1.6055169919577644E+001                  6.9388235135586718E-001                  3.0611764645224820E-001                  2.1918846737634112E-009                  8.9951436817337138E-001                 -8.6176336102077684E+000                  6.2168150594127969E-001                  1.9806059566828473E+000                  1.6086654471541888E+001 
                                     437                  6.9385525144640042E+002                  8.6061941282943455E-001                  7.6362955619983399E+000                 -2.9859459661514770E-001                  1.6070438620417395E+001                  6.9388234738979848E-001                  3.0611765041831634E-001                  2.1918851178526211E-009                  8.9721553421135958E-001                 -8.6055126698715299E+000                  6.2143415049612460E-001                  2.0893028618955247E+000                  1.6086469148833128E+001 
                                     438                  6.9201424725445577E+002                  8.5864899760935232E-001                  7.6401303501570430E+000                 -2.8770786090097017E-001                  1.6085672136623725E+001                  6.9388234343961197E-001                  3.0611765436850241E-001                  2.1918855619418309E-009                  8.9483495475171315E-001                 -8.5933918695716613E+000                  6.2116387828730379E-001                  2.2043255838145077E+000                  1.6086262362062438E+001 
                                     439                  6.9017324306251078E+002                  8.5670117929709688E-001                  7.6457594561109632E+000                 -2.7231525000399553E-001                  1.6107893625844454E+001                  6.9388233762048523E-001                  3.0611766018762904E-001                  2.1918857839864359E-009                  8.9245437529206662E-001                 -8.5769093360065263E+000                  6.2073710682706695E-001                  2.3829655265676877E+000                  1.6085091182761271E+001 
                                     440                  6.8649123467862125E+002                  8.5286541623081036E-001                  7.6528068071943833E+000                 -2.5224310106663994E-001                  1.6135915749962184E+001                  6.9388233036600289E-001                  3.0611766744211050E-001                  2.1918866721648556E-009                  8.8769321637277376E-001                 -8.5543994019100822E+000                  6.2018180201802009E-001                  2.6350770663852612E+000                  1.6084786658811133E+001 
                                     441                  6.8301125224271425E+002                  8.4931438981131036E-001                  7.6594251460946854E+000                 -2.3345768728169589E-001                  1.6162213603624956E+001                  6.9388232356042179E-001                  3.0611767424769143E-001                  2.1918867831871580E-009                  8.8319329467618102E-001                 -8.5334356650292023E+000                  6.1967536157349634E-001                  2.8995718797030148E+000                  1.6084041182715158E+001 
                                     442                  6.7953126980680713E+002                  8.4583003829851344E-001                  7.6658312661969390E+000                 -2.1524194328234483E-001                  1.6187668259485392E+001                  6.9388231697763059E-001                  3.0611768083048213E-001                  2.1918873382986703E-009                  8.7869337297958827E-001                 -8.5131448377184569E+000                  6.1923239740523650E-001                  3.1856518462251477E+000                  1.6083216808360049E+001 
                                     443                  6.7605128737090035E+002                  8.4240814903416761E-001                  7.6720398568381638E+000                 -1.9753916434262103E-001                  1.6212338109311844E+001                  6.9388231059883643E-001                  3.0611768720927579E-001                  2.1918877823878802E-009                  8.7419345128299575E-001                 -8.4934782494565209E+000                  6.1887282862946458E-001                  3.4955401132186754E+000                  1.6082307917207963E+001 
                                     444                  6.7257130493499335E+002                  8.3904503947925491E-001                  7.6786977432867696E+000                 -1.7871746876410394E-001                  1.6238737122751601E+001                  6.9388230374477766E-001                  3.0611769406333428E-001                  2.1918880044324851E-009                  8.6969352958640311E-001                 -8.4729131268571525E+000                  6.1858282510398499E-001                  3.8672465470703585E+000                  1.6081072479854331E+001 
                                     445                  6.6835360452051168E+002                  8.3504131510843072E-001                  7.6839958202167509E+000                 -1.6298527751803116E-001                  1.6259916451064509E+001                  6.9388229831283843E-001                  3.0611769949527295E-001                  2.1918886705662999E-009                  8.6423967401258683E-001                 -8.4549307930087885E+000                  6.1842832071543019E-001                  4.2048581115766996E+000                  1.6080651812892814E+001 
                                     446                  6.6624475431327085E+002                  8.3307037024374453E-001                  7.6891837342737226E+000                 -1.4854293038585781E-001                  1.6280408737120062E+001                  6.9388229295626735E-001                  3.0611770485184348E-001                  2.1918891146555097E-009                  8.6151274622567864E-001                 -8.4396379529332748E+000                  6.1833935584502175E-001                  4.5605239400221711E+000                  1.6079102623348376E+001 
                                     447                  6.6202705389878929E+002                  8.2917951469917639E-001                  7.6958904361117160E+000                 -1.2916623735619559E-001                  1.6307061016649143E+001                  6.9388228602697721E-001                  3.0611771178113362E-001                  2.1918891146555097E-009                  8.5605889065186247E-001                 -8.4183569480919829E+000                  6.1829701753054911E-001                  5.0853607514757151E+000                  1.6078111236548967E+001 
                                     448                  6.5780935348430751E+002                  8.2535798308721353E-001                  7.7024804504016462E+000                 -1.1013306329679601E-001                  1.6333241541795974E+001                  6.9388227919597034E-001                  3.0611771861214015E-001                  2.1918895587447196E-009                  8.5060503507804608E-001                 -8.3975245235265952E+000                  6.1829427070265197E-001                  5.6756546223522761E+000                  1.6076858473763103E+001 
                                     449                  6.5347139826525006E+002                  8.2149484396522354E-001                  7.7090473255574441E+000                 -9.1162693348630405E-002                  1.6359330879754474E+001                  6.9388227236128286E-001                  3.0611772544682753E-001                  2.1918895587447196E-009                  8.4499567952277976E-001                 -8.3767640628934537E+000                  6.1829427396867831E-001                  6.3512007300780322E+000                  1.6075583342519984E+001 
                                     450                  6.4901318824161672E+002                  8.1759097094455546E-001                  7.7143392536201629E+000                 -7.5509244782003382E-002                  1.6380444418399584E+001                  6.9388226688317367E-001                  3.0611773092493666E-001                  2.1918896697670220E-009                  8.3923082398606330E-001                 -8.3591937569024637E+000                  6.1829427658645009E-001                  6.9759506067867445E+000                  1.6074709448825018E+001 
                                     451                  6.4617131483672358E+002                  8.1513721797668282E-001                  7.7183761386468941E+000                 -6.3837914534413717E-002                  1.6396484927608210E+001                  6.9388226275338605E-001                  3.0611773505472439E-001                  2.1918895587447196E-009                  8.3555603308433402E-001                 -8.3464127718443137E+000                  6.1829427855991270E-001                  7.5001211157646903E+000                  1.6073521974021681E+001 
                                     452                  6.4332944143183033E+002                  8.1270790082818700E-001                  7.7213513030338703E+000                 -5.5072949152354216E-002                  1.6408346508549034E+001                  6.9388225978297968E-001                  3.0611773802513087E-001                  2.1918894477224171E-009                  8.3188124218260473E-001                 -8.3366184337239542E+000                  6.1829427997935260E-001                  7.9213037546394096E+000                  1.6073423483872276E+001 
                                     453                  6.4190850472938371E+002                  8.1150246185070973E-001                  7.7238062659245346E+000                 -4.8045082356323231E-002                  1.6418084326157771E+001                  6.9388225735061915E-001                  3.0611774045749118E-001                  2.1918896697670220E-009                  8.3004384673174014E-001                 -8.3290081000310465E+000                  6.1829428114168195E-001                  8.2874054727823125E+000                  1.6072641232590197E+001 
                                     454                  6.3977354678257689E+002                  8.0970176913134262E-001                  7.7267161392470314E+000                 -3.9633883870730600E-002                  1.6429646362660083E+001                  6.9388225451160557E-001                  3.0611774329650465E-001                  2.1918897807893245E-009                  8.2728315935383234E-001                 -8.3198016083836865E+000                  6.1829428249833496E-001                  8.7509203644835374E+000                  1.6072217683806187E+001 
                                     455                  6.3763858883576995E+002                  8.0791358695708959E-001                  7.7304751274942083E+000                 -2.8952402983801445E-002                  1.6444537564421829E+001                  6.9388225088698874E-001                  3.0611774692112187E-001                  2.1918893367001147E-009                  8.2452247197592443E-001                 -8.3083341506480775E+000                  6.1829428423039678E-001                  9.3948203489484072E+000                  1.6071178631745997E+001 
                                     456                  6.3417791975728403E+002                  8.0503956579458980E-001                  7.7350322035842725E+000                 -1.5772671918678937E-002                  1.6462646519893319E+001                  6.9388224659479081E-001                  3.0611775121331997E-001                  2.1918892256778122E-009                  8.2004752413988813E-001                 -8.2939026755725607E+000                  6.1829428628146987E-001                  1.0262571124149890E+001                  1.6070607909741749E+001 
                                     457                  6.3071725067879788E+002                  8.0219584473952799E-001                  7.7388252562858035E+000                 -4.6609836378470404E-003                  1.6477753835858362E+001                  6.9388224310687585E-001                  3.0611775470123531E-001                  2.1918888926109048E-009                  8.1557257630385172E-001                 -8.2815662155409324E+000                  6.1829428794820784E-001                  1.1065742017705631E+001                  1.6070216954905106E+001 
